











id,LAND USE,zip,power,ideology,lat,lon,distance,idatt,proximity,own_pref,utility,salience,im,tpreference
27780,SFR,97211-3302,0.698180507,0,45.55889787,-122.6633701,70.49749007430026,0.5,0.01418490217092918,0.3546225542732295,69.8180507,0.00709245108546459,7.02409559475585e-06,0.002515143119985392
24066,SFR,97211-2608,0.530708961,0,45.5597998,-122.6634084,71.50442815409609,0.5,0.01398514785468871,0.3496286963672178,53.0708961,0.006992573927344355,5.189918637904705e-06,0.002444804506468803
27782,SFR,97211-3338,0.438021,0,45.55869026,-122.663905,71.73133684724326,0.5,0.013940908450229609,0.34852271125574025,43.802099999999996,0.0069704542251148045,4.256445598722104e-06,0.002429361605221042
27797,SFR,97211-2742,0.493277092,1,45.55869114,-122.6642956,73.79324887102008,1.0,0.01355137516370712,0.677568758185356,49.327709199999994,0.00677568758185356,9.058529114280028e-06,0.004590994220688455
27778,SFR,97211-3302,0.56683833,0,45.55889792,-122.6632217,79.35521188902896,0.5,0.012601566755292757,0.3150391688823189,56.68383299999999,0.0063007833776463785,4.500681735273147e-06,0.001984993558601245
24083,SFR,97211-2636,0.681829112,0,45.55997715,-122.6644814,80.04707773721945,0.5,0.012492648429750616,0.31231621074376537,68.18291119999999,0.006246324214875308,5.320526136723985e-06,0.0019508283098668814
24093,SFR,97211-2609,0.610141472,0,45.55925841,-122.6650593,80.21027244944132,0.5,0.012467231059841204,0.3116807764960301,61.014147200000004,0.006233615529920602,4.7417708968700896e-06,0.0019428981287433653
24072,SFR,97211-2627,0.76563001,0,45.56007622,-122.6640282,83.08841490064482,0.5,0.01203537221399369,0.30088430534984223,76.563001,0.006017686106996845,5.5450824038299215e-06,0.001810627304117142
24067,SFR,97211-2628,0.524216496,0,45.55993703,-122.6634058,83.44550101169348,0.5,0.01198386956607603,0.2995967391519007,52.421649599999995,0.005991934783038015,3.7642185835573562e-06,0.0017951641222090408
24061,SFR,97211-3201,0.570886101,1,45.55938292,-122.6629629,83.60624065364976,1.0,0.011960829624461123,0.5980414812230561,57.088610100000004,0.005980414812230561,8.167179071381702e-06,0.0035765361326346697
24062,SFR,97211-3201,0.565155098,2,45.55925947,-122.6629621,83.81072326481954,2.0,0.011931647419868536,1.1931647419868536,56.5155098,0.005965823709934268,1.6091571828035503e-05,0.007118210507602775
24092,SFR,97211-2609,0.474410869,1,45.55939735,-122.6651115,84.23282214951959,1.0,0.011871856771282397,0.5935928385641198,47.4410869,0.005935928385641199,6.6863934316603414e-06,0.0035235245799460926
27800,MFR,97211-2648,0.318228499,0,45.55889338,-122.6649204,84.31422093624197,0.5,0.011860395421979829,0.2965098855494957,31.8228499,0.005930197710989914,2.2382439111530383e-06,0.001758362244571501
27779,SFR,97211-3302,0.473509138,1,45.55889975,-122.6631241,85.42040051846747,1.0,0.011706805329059594,0.5853402664529798,47.3509138,0.005853402664529797,6.489409165083913e-06,0.0034262322753124534
24060,SFR,97211-3201,0.66544766,0,45.55952015,-122.6629603,86.25319044602374,0.5,0.011593774036982302,0.28984435092455757,66.544766,0.005796887018491151,4.472327205279795e-06,0.0016801949552575615
27783,SFR,97211-3338,0.630280138,0,45.55855303,-122.6639076,86.84343381704363,0.5,0.011514975353309245,0.2878743838327311,63.028013800000004,0.0057574876766546225,4.178588947807119e-06,0.001657433217341492
24091,SFR,97211-2609,0.66070856,0,45.55953451,-122.6651128,87.04355234151406,0.5,0.011488501710919554,0.28721254277298885,66.070856,0.005744250855459777,4.360203149911541e-06,0.001649820894522519
27796,SFR,97211-2742,0.455294165,0,45.55855391,-122.6642982,88.60681192928986,0.5,0.011285814016173176,0.28214535040432936,45.529416499999996,0.005642907008086588,2.8995317385639533e-06,0.001592119975095636
24059,SFR,97211-3201,0.549655338,0,45.55966286,-122.6629579,91.636552126665,0.5,0.010912675966002584,0.2728168991500646,54.9655338,0.005456337983001292,3.272826430814734e-06,0.0014885812092371301
27777,SFR,97211-3339,0.884167602,0,45.55869386,-122.6632764,92.01567134104472,0.5,0.010867714003776851,0.2716928500944213,88.4167602,0.0054338570018884255,5.2213283291316036e-06,0.0014763400958485934
24090,SFR,97211-2609,0.705244069,0,45.55967174,-122.6651103,92.05516534804761,0.5,0.010863051478090783,0.27157628695226954,70.5244069,0.005431525739045391,4.161147610348456e-06,0.001475073592695629
24094,SFR,97211-2647,0.462788554,0,45.55926022,-122.6652547,95.34549322532932,0.5,0.010488172709293213,0.2622043177323303,46.278855400000005,0.005244086354646607,2.545377929277214e-06,0.0013750220847495366
24068,SFR,97211-2628,0.685235652,1,45.56007419,-122.6634071,96.16742216585133,1.0,0.010398531825833801,0.51992659129169,68.52356520000001,0.005199265912916901,7.409416385550357e-06,0.0027032366033219613
27802,SFR,97211-2741,0.420437239,0,45.55872318,-122.6649256,96.72933046204368,0.5,0.010338125935777022,0.25845314839442557,42.0437239,0.005169062967888511,2.2467503414478564e-06,0.0013359605982998192
24058,SFR,97211-3201,0.64653134,0,45.55979728,-122.6629591,98.56350311581318,0.5,0.01014574328618362,0.25364358215459054,64.653134,0.00507287164309181,3.3275709541313524e-06,0.0012867013353642504
27762,SFR,97211-3318,0.711956957,1,45.55896195,-122.6628804,98.65303045311657,1.0,0.010136536053752912,0.5068268026876456,71.19569569999999,0.005068268026876456,7.315312393551235e-06,0.002568734079225816
24089,SFR,97211-2609,0.527112055,2,45.55980897,-122.6651077,99.17758664037062,2.0,0.010082923308328882,1.0082923308328882,52.711205500000005,0.005041461654164441,1.0717805515338512e-05,0.0050832671220820925
27784,SFR,97211-3389,0.609921048,1,45.5584158,-122.6639102,101.99977336589457,1.0,0.009803943352038541,0.49019716760192705,60.9921048,0.004901971676019271,5.862396754900414e-06,0.0024029326312495175
27801,SFR,97211-2741,0.408414155,0,45.55865182,-122.6649268,102.4771446325175,0.5,0.00975827345293426,0.2439568363233565,40.8414155,0.00487913672646713,1.9445394486891504e-06,0.001190298759778019
27795,SFR,97211-2742,0.518756012,0,45.55841668,-122.6643008,103.55030265613162,0.5,0.009657142223145265,0.24142855557863163,51.8756012,0.0048285711115726325,2.418969553199566e-06,0.0011657549489756884
27776,SFR,97211-3339,0.665187159,0,45.55855663,-122.663279,104.07333530090487,0.5,0.009608609132288523,0.24021522830721306,66.5187159,0.004804304566144261,3.0706825106396327e-06,0.00115406711821373
27763,SFR,97211-3318,0.579352357,1,45.55882472,-122.662883,105.70977645056202,1.0,0.009459862971781769,0.4729931485890885,57.9352357,0.0047299314858908845,5.184566738878629e-06,0.002237225186122195
24071,SFR,97211-2646,0.937459923,0,45.56028199,-122.6640282,105.96876161498565,0.5,0.009436743288869238,0.23591858222173095,93.7459923,0.004718371644434619,4.1741398607148955e-06,0.0011131515487502327
27817,SFR,97211-2718,0.433762825,1,45.55899029,-122.6653108,106.30185733561622,1.0,0.009407173355803183,0.47035866779015917,43.3762825,0.004703586677901592,3.838580239661309e-06,0.002212372763653333
24057,SFR,97211-3213,0.50932791,0,45.55993451,-122.6629565,107.56686853453209,0.5,0.009296542826093063,0.2324135706523266,50.932791,0.004648271413046532,2.2009512744713787e-06,0.0010803213564672801
24088,SFR,97211-2635,0.740141071,0,45.55994338,-122.6651089,108.03007196152527,0.5,0.009256681790938253,0.23141704477345634,74.0141071,0.004628340895469127,3.1709922294096496e-06,0.001071076972233598
24084,SFR,97211-2636,1.113087127,1,45.56025161,-122.6644762,108.21225524297539,1.0,0.009241097487106619,0.46205487435533094,111.3087127,0.0046205487435533096,9.505528398012158e-06,0.0021349470691552066
27816,SFR,97211-2718,0.457488378,0,45.55891619,-122.6653119,109.57040182922643,0.5,0.009126552274204251,0.22816380685510626,45.7488378,0.0045632761371021255,1.9053008508472086e-06,0.0010411744551722848
24069,SFR,97211-2628,0.583830955,0,45.56021142,-122.6634045,109.67966921412375,0.5,0.009117460028510254,0.22793650071275634,58.3830955,0.004558730014255127,2.4266372399553175e-06,0.0010391009671435274
27764,SFR,97211-3318,0.447409025,0,45.55869297,-122.6628858,113.98737123592477,0.5,0.008772901674609684,0.21932254186524208,44.740902500000004,0.004386450837304842,1.7217150207517644e-06,0.0009620475474046173
27815,SFR,97211-2718,0.529216095,1,45.55879541,-122.6653151,116.05452266598498,1.0,0.008616639636510222,0.4308319818255111,52.9216095,0.004308319818255111,3.929243148567697e-06,0.0018561619656369752
27785,SFR,97211-3336,0.496212728,1,45.55828131,-122.6639129,116.87887903105232,1.0,0.008555865767110244,0.4277932883555122,49.6212728,0.004277932883555122,3.6324180449845313e-06,0.0018300709756202242
27775,SFR,97211-3339,0.507955274,1,45.5584194,-122.6632815,116.88593173513922,1.0,0.008555349520299642,0.4277674760149821,50.7955274,0.004277674760149821,3.717928107547542e-06,0.0018298501353622829
27803,SFR,97211-2741,0.929785188,0,45.55848443,-122.6649283,116.90742307290397,0.5,0.008553776772381646,0.21384441930954115,92.9785188,0.004276888386190823,3.401484155312904e-06,0.0009145887133966971
24056,SFR,97211-3213,0.544916239,1,45.56007166,-122.6629579,117.63726008343986,1.0,0.008500708017941783,0.42503540089708913,54.49162389999999,0.004250354008970891,3.93767573189684e-06,0.0018065509201574928
24087,SFR,97211-2635,0.609720664,0,45.56008061,-122.6651063,118.12872782301568,0.5,0.008465341313911657,0.2116335328477914,60.9720664,0.004232670656955828,2.18469021973976e-06,0.0008957750445127441
27794,SFR,97211-2740,0.413493908,0,45.55827945,-122.6643034,118.5746084075571,0.5,0.008433508770805835,0.21083771927014588,41.3493908,0.0042167543854029176,1.4704684867297997e-06,0.0008890508773407369
24095,MFR,97211-2660,0.373986944,0,45.55932851,-122.6655619,118.95542494749496,0.5,0.008406510257446301,0.21016275643615753,37.3986944,0.0042032551287231506,1.321471922055961e-06,0.0008833676838568735
24096,SFR,97211-2606,0.552951667,0,45.55953436,-122.6655581,120.83657635875393,0.5,0.008275639960462646,0.20689099901156616,55.295166699999996,0.004137819980231323,1.8934783860657294e-06,0.0008560777094400774
24070,SFR,97211-2628,0.566627926,1,45.56034865,-122.663402,123.59649975847648,1.0,0.008090844012202038,0.4045422006101019,56.6627926,0.004045422006101019,3.709245950477773e-06,0.0016365439207446392
27765,SFR,97211-3318,0.637514027,0,45.55855574,-122.6628884,123.88791564133106,0.5,0.008071812289546532,0.2017953072386633,63.75140270000001,0.004035906144773266,2.0768343430665263e-06,0.0008144269204709303
24097,SFR,97211-2606,0.668413354,0,45.55967151,-122.6655594,124.71782159076295,0.5,0.008018100278252964,0.2004525069563241,66.8413354,0.004009050139126482,2.1486124562379035e-06,0.0008036241509015033
27814,SFR,97211-2718,0.540357486,0,45.55860883,-122.6653157,127.9466867750381,0.5,0.00781575533689471,0.19539388342236777,54.0357486,0.003907877668447355,1.6504147201799438e-06,0.0007635753935774769
24086,SFR,97211-2635,0.538574062,1,45.56021777,-122.6651077,129.439175731226,1.0,0.007725636341168073,0.38628181705840364,53.8574062,0.0038628181705840365,3.2145038952020658e-06,0.0014921364218994202
24098,SFR,97211-2606,0.626643155,1,45.55980874,-122.6655568,130.00623857721774,1.0,0.0076919385634409065,0.3845969281720453,62.6643155,0.0038459692817204533,3.707591806525391e-06,0.001479147971593734
27774,SFR,97211-3337,0.563331597,1,45.55828217,-122.6632841,130.22381487199954,1.0,0.0076790869702513835,0.38395434851256915,56.3331597,0.0038395434851256917,3.32187498170409e-06,0.0014742094174171143
27793,SFR,97211-2740,0.634247756,1,45.55814222,-122.6643059,133.65124453941397,1.0,0.007482160031103178,0.3741080015551589,63.424775600000004,0.003741080015551589,3.550691372993996e-06,0.0013995679682759477
27786,SFR,97211-3336,0.516271241,0,45.55812489,-122.6639147,134.21289280184135,0.5,0.007450849014009781,0.1862712253502445,51.627124099999996,0.0037254245070048905,1.43304379581694e-06,0.0006939393878696316
27766,SFR,97211-3318,0.568381292,0,45.55841851,-122.6628909,134.79788767259154,0.5,0.007418513874853026,0.18546284687132564,56.8381292,0.003709256937426513,1.564024694196391e-06,0.0006879293513923357
24055,SFR,97211-3213,1.041680026,1,45.56027751,-122.662954,134.88452459388483,1.0,0.007413748930878734,0.3706874465439367,104.16800260000001,0.003706874465439367,5.725456053855828e-06,0.0013740918302526392
27804,SFR,97211-2739,0.52271361,1,45.55827859,-122.6649321,136.13052369629867,1.0,0.007345891081936604,0.3672945540968302,52.271361000000006,0.003672945540968302,2.8206732346613977e-06,0.0013490528946918934
24099,SFR,97211-2612,0.572419045,0,45.5599459,-122.6655581,137.05977407948728,0.5,0.00729608673818515,0.18240216845462875,57.2419045,0.003648043369092575,1.5235757650114798e-06,0.0006654110211390153
24085,SFR,97211-2635,0.579662953,0,45.560355,-122.6651051,141.3137843031025,0.5,0.007076450502911381,0.17691126257278453,57.966295300000006,0.0035382252514556903,1.4513644990490462e-06,0.0006259518965019342
27813,SFR,97211-2718,0.644617666,1,45.55842492,-122.6653204,141.9048151982118,1.0,0.00704697721922407,0.3523488609612035,64.4617666,0.003523488609612035,3.2011641050138474e-06,0.0012414971982065751
27773,SFR,97211-3337,0.59282823,0,45.55814494,-122.6632867,143.94421574004153,0.5,0.006947135700165728,0.1736783925041432,59.28282299999999,0.003473567850082864,1.4305743858915655e-06,0.0006032836804564644
24100,SFR,97211-2612,0.517964492,0,45.56008313,-122.6655556,145.13959499189437,0.5,0.006889918633546188,0.1722479658386547,51.796449200000005,0.003444959316773094,1.2294140703456522e-06,0.0005933872347110872
27805,SFR,97211-2739,0.565215213,1,45.55817426,-122.6649359,146.3474363603167,1.0,0.006833054441336003,0.34165272206680014,56.521521299999996,0.0034165272206680016,2.63902560752173e-06,0.001167265824956542
27767,SFR,97211-3316,0.503336406,1,45.55828128,-122.6628935,146.48245907302163,1.0,0.006826755956503291,0.34133779782516455,50.333640599999995,0.0034133779782516455,2.3457790301516803e-06,0.0011651149222413292
24015,SFR,97211-2629,0.797210644,0,45.56065241,-122.6640267,147.15777862741388,0.5,0.0067954273931511424,0.16988568482877855,79.7210644,0.0033977136965755712,1.8406730173827393e-06,0.0005772229181948616
27787,SFR,97211-3336,0.489740301,0,45.55800137,-122.6639178,147.90287429890114,0.5,0.006761193822231415,0.16902984555578537,48.9740301,0.0033805969111157077,1.1193930859407085e-06,0.0005714217737722532
24051,SFR,97211-3214,0.47570335,0,45.55993254,-122.6623316,148.56252261911948,0.5,0.006731172723579638,0.16827931808949095,47.570335,0.003365586361789819,1.0776746912963924e-06,0.0005663585779332815
27792,SFR,97211-2740,0.889678182,1,45.55800499,-122.6643085,148.76650709409984,1.0,0.0067219431277462625,0.33609715638731313,88.96781820000001,0.0033609715638731313,4.019968108559479e-06,0.0011296129853163802
24014,SFR,97211-2638,0.860432029,0,45.56065493,-122.664476,151.39948488885818,0.5,0.006605042287522288,0.1651260571880572,86.04320290000001,0.003302521143761144,1.8768854931229167e-06,0.0005453322952494707
27812,SFR,97211-2716,0.532422251,0,45.55827672,-122.6653226,154.1303613858603,0.5,0.006488014373083398,0.16220035932708493,53.2422251,0.003244007186541699,1.120597910099468e-06,0.0005261791313167093
27818,SFR,97211-2717,0.665858448,0,45.5589563,-122.66595,154.8213377665178,0.5,0.006459057998246179,0.16147644995615448,66.5858448,0.0032295289991230896,1.388961753043416e-06,0.0005214928778088493
24028,SFR,97211-2630,0.907161751,0,45.56065045,-122.6634017,154.9655926058021,0.5,0.006453045370811939,0.16132613427029846,90.7161751,0.0032265226854059693,1.888792163289873e-06,0.0005205224319719674
24052,SFR,97211-3214,0.549174415,0,45.5600697,-122.6623329,155.9604097297705,0.5,0.006411883642346671,0.16029709105866677,54.917441499999995,0.0032059418211733354,1.1288898427604123e-06,0.0005139031480374101
27768,SFR,97211-3316,0.570064524,0,45.55814405,-122.6628961,158.77507806361527,0.5,0.006298217656043836,0.15745544140109588,57.00645239999999,0.003149108828021918,1.1306530262584688e-06,0.0004958443205362788
24101,SFR,97211-2612,0.875420808,0,45.5602889,-122.6655556,159.45628049605904,0.5,0.006271311464741679,0.15678278661854197,87.5420808,0.0031356557323708395,1.7214864577941508e-06,0.0004916168435975053
27819,SFR,97211-2717,0.53795287,0,45.55882181,-122.6659527,159.67345232239944,0.5,0.006262781855438828,0.1565695463859707,53.795287,0.003131390927719414,1.054991116029317e-06,0.0004902804571101726
27806,SFR,97211-2739,0.642844261,0,45.55803703,-122.6649385,159.99228440315048,0.5,0.006250301405036433,0.1562575351259108,64.2844261,0.0031251507025182165,1.2556762979967763e-06,0.0004883283456725051
24016,SFR,97211-2629,0.76811478,2,45.56078964,-122.6640242,162.41777407668735,2.0,0.006156961611404913,0.6156961611404913,76.811478,0.0030784808057024563,5.823566097365379e-06,0.0018954088142156891
27789,SFR,97211-2747,0.663984851,1,45.557854,-122.6640216,164.01558467626012,1.0,0.006096981588510848,0.3048490794255424,66.3984851,0.003048490794255424,2.4682431365213286e-06,0.0009293296122660066
24053,SFR,97211-3214,0.636351795,0,45.56020693,-122.6623303,164.69271433950556,0.5,0.0060719140127750365,0.15179785031937593,63.63517950000001,0.0030359570063875183,1.173055346319046e-06,0.0004608517472316731
27788,SFR,97211-2747,0.568691888,0,45.55785493,-122.6638263,164.70508133296664,0.5,0.006071458098966643,0.15178645247416608,56.8691888,0.0030357290494833216,1.0481731775579215e-06,0.0004607825430938456
24029,SFR,97211-3229,0.554394437,0,45.56064876,-122.6630541,165.39625716969707,0.5,0.0060460860306772056,0.15115215076693014,55.4394437,0.0030230430153386028,1.0132987645517813e-06,0.0004569394536293756
27790,SFR,97211-2747,0.406921289,0,45.5578398,-122.6641929,166.0532058316883,0.5,0.006022166178553644,0.1505541544638411,40.6921289,0.003011083089276822,7.378802509941093e-07,0.0004533310685264425
27820,SFR,97211-2760,0.765149086,1,45.5586791,-122.665955,166.105096400806,1.0,0.006020284877876557,0.30101424389382786,76.5149086,0.0030101424389382785,2.7731933405894684e-06,0.0009060957502697288
27811,SFR,97211-2716,0.513145239,1,45.55813949,-122.6653252,166.13436958589207,1.0,0.006019224092477724,0.3009612046238862,51.3145239,0.003009612046238862,1.8591795263244142e-06,0.000905776466886607
24013,SFR,97211-2638,0.605201988,0,45.56079216,-122.6644734,166.25379646561436,0.5,0.006014900238424488,0.1503725059606122,60.5201988,0.003007450119212244,1.0947808890093732e-06,0.00045223781097748696
27772,SFR,97211-3337,0.819974351,2,45.55791168,-122.6632895,167.92048926505376,2.0,0.00595519941834824,0.595519941834824,81.9974351,0.00297759970917412,5.81597969313672e-06,0.0017732200056147609
27791,SFR,97211-2747,0.5882294,1,45.55783887,-122.6643881,167.97298589966718,1.0,0.005953338238550544,0.2976669119275272,58.82294,0.002976669119275272,2.0848165324342083e-06,0.0008860559045647023
24109,SFR,97211-2605,0.699693411,0,45.55940174,-122.6661896,168.01999335356194,0.5,0.005951672655382833,0.1487918163845708,69.96934110000001,0.0029758363276914165,1.2392412528660415e-06,0.00044278009246039675
24110,SFR,97211-2605,0.637754489,0,45.55925903,-122.666192,168.1923136592114,0.5,0.005945574909125658,0.14863937272814146,63.7754489,0.002972787454562829,1.127226626914585e-06,0.0004418732625003072
24108,SFR,97211-2605,0.604220103,1,45.55953897,-122.666187,169.24076801390058,1.0,0.0059087417986537685,0.2954370899326884,60.4220103,0.0029543708993268842,2.109527521105168e-06,0.0008728307410789543
24027,SFR,97211-2630,0.733859009,0,45.56078768,-122.6633992,169.56043415466547,0.5,0.005897602261904122,0.14744005654760303,73.3859009,0.002948801130952061,1.2762436511130008e-06,0.00043477140549520764
24107,SFR,97211-2605,0.566607887,0,45.55967338,-122.6661883,172.0394751305197,0.5,0.005812619454002279,0.14531548635005698,56.6607887,0.0029063097270011396,9.57186141223894e-07,0.00042233181146307194
27769,SFR,97211-3316,0.626021962,1,45.55800134,-122.6628985,172.07560028394983,1.0,0.005811399166121485,0.29056995830607424,62.6021962,0.0029056995830607424,2.114223923634263e-06,0.0008443090066999372
24030,SFR,97211-3215,0.563131212,0,45.56064969,-122.6628588,173.024407959043,0.5,0.005779531407133682,0.14448828517834206,56.313121200000005,0.002889765703566841,9.40513123114303e-07,0.00041753729107555797
27821,SFR,97211-2717,0.53938562,1,45.55854187,-122.6659576,173.46424033046657,1.0,0.0057648769457895235,0.28824384728947616,53.938562000000005,0.0028824384728947617,1.7925837162198377e-06,0.0008308451550023886
24054,SFR,97211-3214,0.493226996,0,45.56034416,-122.6623277,174.32585901975506,0.5,0.005736383607245999,0.14340959018115,49.3226996,0.0028681918036229997,8.115087659441736e-07,0.0004113262111185078
24106,SFR,97211-2605,0.722266752,0,45.55981061,-122.6661857,175.872559286738,0.5,0.005685935338949758,0.14214838347374395,72.2266752,0.002842967669474879,1.1675391732514974e-06,0.0004041232584839712
25219,SFR,97211-2637,1.210013225,0,45.56072542,-122.6651036,176.19523993682873,0.5,0.005675522223861041,0.14188805559652604,121.0013225,0.0028377611119305207,1.9488202269583045e-06,0.00040264440641925726
24017,SFR,97211-2629,0.576486855,0,45.56092679,-122.6640255,177.66761969114143,0.5,0.005628487631783477,0.1407121907945869,57.6486855,0.0028142438158917384,9.131515182378049e-07,0.0003959984127642446
27807,SFR,97211-2739,0.515018836,0,45.55783813,-122.6648645,177.94112858042624,0.5,0.005619836223237269,0.14049590558093172,51.5018836,0.0028099181116186347,8.132806432364826e-07,0.0003947819897001217
27810,SFR,97211-2716,0.503987656,0,45.55800226,-122.6653277,178.63173135464,0.5,0.005598109543117434,0.13995273857793586,50.3987656,0.002799054771558717,7.897191851837526e-07,0.0003917353807092811
24105,SFR,97211-2611,0.524637304,2,45.55993406,-122.6661865,180.58415434490743,2.0,0.005537584422219272,0.5537584422219272,52.463730399999996,0.002768792211109636,3.2175839264353985e-06,0.0015332420616602771
24012,SFR,97211-2638,0.71599471,0,45.56092939,-122.6644708,181.17566115802134,0.5,0.005519505178611162,0.13798762946527907,71.59947100000001,0.002759752589305581,1.0906367015424662e-06,0.000380811717708943
27822,SFR,97211-2717,0.511021161,0,45.55841286,-122.6659605,181.3132668482804,0.5,0.005515316211453967,0.1378829052863492,51.102116099999996,0.0027576581057269837,7.772302994291501e-07,0.0003802339114040868
24031,SFR,97211-3215,0.546859971,1,45.56078516,-122.6629499,182.59542422929295,1.0,0.0054765884973341766,0.2738294248667088,54.685997099999994,0.0027382942486670883,1.6401982905498452e-06,0.0007498255392283253
27808,SFR,97211-2755,0.436327749,0,45.5578372,-122.6650598,184.10567963220595,0.5,0.005431662955742231,0.13579157389355578,43.6327749,0.0027158314778711157,6.436480600545005e-07,0.00036878703080978043
27771,SFR,97211-3279,0.7318752,0,45.5578376,-122.6629977,184.42178291605694,0.5,0.005422352957379058,0.13555882393447646,73.18751999999999,0.002711176478689529,1.0759264964265964e-06,0.0003675238949299677
24026,SFR,97211-2630,0.888686278,0,45.56093032,-122.6634007,184.75923527440568,0.5,0.00541244933448005,0.13531123336200127,88.8686278,0.002706224667240025,1.3016857984876518e-06,0.00036618259747891926
27839,SFR,97217-2834,0.464802421,0,45.5589568,-122.6663601,185.7691448743983,0.5,0.0053830252632971805,0.13457563158242952,46.480242100000005,0.0026915126316485903,6.73428080959399e-07,0.000362212012316196
24103,SFR,97211-2611,0.619449343,0,45.56007952,-122.6661842,187.05243630077607,0.5,0.005346094495085981,0.13365236237714953,61.9449343,0.0026730472475429905,8.852156080105513e-07,0.0003572590793798579
27823,SFR,97211-2715,0.392403415,1,45.5583086,-122.6659604,188.0654505708093,1.0,0.00531729776503253,0.2658648882516265,39.2403415,0.002658648882516265,1.109467898137423e-06,0.0007068413880504985
24047,SFR,97211-3231,0.432430266,0,45.56062695,-122.6624635,189.1560330769126,0.5,0.005286640789265181,0.13216601973162953,43.2430266,0.0026433203946325907,6.04290396018942e-07,0.0003493571354340297
25218,SFR,97211-2614,0.606414315,1,45.56065939,-122.6655502,189.25721843086853,1.0,0.00528381431520023,0.2641907157600115,60.641431499999996,0.002641907157600115,1.6930295526401587e-06,0.000697967342937872
24114,SFR,97211-2601,0.535798734,1,45.55925936,-122.6664654,189.45628797165048,1.0,0.005278262393432073,0.26391311967160364,53.5798734,0.0026391311967160365,1.492738160553372e-06,0.0006965013473479818
27838,SFR,97217-2834,0.608628567,1,45.55882239,-122.6663589,189.57033018085403,1.0,0.005275087082698961,0.263754354134948,60.8628567,0.0026375435413494804,1.6936029434987692e-06,0.0006956635932514358
27770,SFR,97211-3316,0.736033184,1,45.55783579,-122.6628023,191.74073098473127,1.0,0.005215375965577351,0.26076879827886756,73.60331839999999,0.0026076879827886756,2.0020210405929114e-06,0.0006800036615580472
27824,SFR,97211-2715,0.379147964,0,45.55823999,-122.6659617,192.84310137363502,0.5,0.005185562734040935,0.12963906835102337,37.9147964,0.0025927813670204676,5.097655915096929e-07,0.00033612576085842623
24018,SFR,97211-2629,0.597236694,0,45.56106402,-122.6640229,192.92762358812308,0.5,0.005183290922272893,0.12958227305682232,59.7236694,0.0025916454611364464,8.022831248539378e-07,0.00033583130981145717
