











id,power,lon,lat,ideology,idatt,proximity,own_pref,utility,salience,im,tpreference
681,0.43633,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,43.633,0.0008049017649401001,5.6536748637141046e-08,3.239334256018441e-05
682,0.43633,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,43.633,0.0008049017649401001,-6.458688255554867e-07,-0.00037005753990986565
667,0.44163,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,44.163000000000004,0.0008049017649401001,5.722348749941697e-08,3.239334256018441e-05
642,0.44629,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,44.629000000000005,0.0008049017649401001,-6.606119179454957e-07,-0.00037005753990986565
641,0.44792,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,44.792,0.0008049017649401001,5.803850399823119e-08,3.239334256018441e-05
640,0.44792,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,44.792,0.0008049017649401001,-6.63024693105708e-07,-0.00037005753990986565
608,0.45104,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,45.104,0.0008049017649401001,-6.676430112037832e-07,-0.00037005753990986565
611,0.45045,-122.64703,45.56651,1.0,1.0,0.0008049017649401001,0.540245088247005,45.045,0.0008049017649401001,7.835023246594764e-07,0.00043484422503023445
612,0.45045,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,45.045,0.0008049017649401001,-6.667696754095958e-07,-0.00037005753990986565
613,0.45045,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,45.045,0.0008049017649401001,-6.667696754095958e-07,-0.00037005753990986565
614,0.45045,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,45.045,0.0008049017649401001,-6.667696754095958e-07,-0.00037005753990986565
619,0.44985,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,44.985,0.0008049017649401001,5.8288580602795826e-08,3.239334256018441e-05
620,0.44985,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,44.985,0.0008049017649401001,-6.658815373138123e-07,-0.00037005753990986565
1867,0.06575,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,6.575,0.0008049017649401001,8.5194490933285e-09,3.239334256018441e-05
623,0.44985,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,44.985,0.0008049017649401001,-6.658815373138123e-07,-0.00037005753990986565
624,0.44985,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,44.985,0.0008049017649401001,-6.658815373138123e-07,-0.00037005753990986565
625,0.44985,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,44.985,0.0008049017649401001,-6.658815373138123e-07,-0.00037005753990986565
626,0.44985,-122.64703,45.56651,1.0,1.0,0.0008049017649401001,0.540245088247005,44.985,0.0008049017649401001,7.824586985194039e-07,0.00043484422503023445
631,0.44911,-122.64703,45.56651,1.0,1.0,0.0008049017649401001,0.540245088247005,44.911,0.0008049017649401001,7.811715596133143e-07,0.00043484422503023445
632,0.44911,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,44.911,0.0008049017649401001,-6.64786166995679e-07,-0.00037005753990986565
633,0.44827,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,44.827,0.0008049017649401001,5.8083854677815463e-08,3.239334256018441e-05
634,0.44827,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,44.827,0.0008049017649401001,-6.635427736615819e-07,-0.00037005753990986565
635,0.44811,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,44.811,0.0008049017649401001,-6.633059368360395e-07,-0.00037005753990986565
636,0.44811,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,44.811,0.0008049017649401001,-6.633059368360395e-07,-0.00037005753990986565
637,0.44811,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,44.811,0.0008049017649401001,5.806312293857694e-08,3.239334256018441e-05
638,0.44811,-122.64703,45.56651,1.0,1.0,0.0008049017649401001,0.540245088247005,44.811,0.0008049017649401001,7.794321827131934e-07,0.00043484422503023445
639,0.44811,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,44.811,0.0008049017649401001,-6.633059368360395e-07,-0.00037005753990986565
683,0.43586,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,43.586000000000006,0.0008049017649401001,-6.45173117380456e-07,-0.00037005753990986565
607,0.45104,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,45.104,0.0008049017649401001,-6.676430112037832e-07,-0.00037005753990986565
684,0.43403,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,43.403000000000006,0.0008049017649401001,-6.424642961883159e-07,-0.00037005753990986565
686,0.4327,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,43.269999999999996,0.0008049017649401001,-6.404955900759954e-07,-0.00037005753990986565
722,0.42399,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,42.399,0.0008049017649401001,-6.276027853855357e-07,-0.00037005753990986565
723,0.42399,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,42.399,0.0008049017649401001,-6.276027853855357e-07,-0.00037005753990986565
724,0.42399,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,42.399,0.0008049017649401001,-6.276027853855357e-07,-0.00037005753990986565
727,0.42359,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,42.359,0.0008049017649401001,-6.270106933216801e-07,-0.00037005753990986565
728,0.42211,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,42.211,0.0008049017649401001,-6.248199526854134e-07,-0.00037005753990986565
729,0.42211,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,42.211,0.0008049017649401001,-6.248199526854134e-07,-0.00037005753990986565
730,0.42211,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,42.211,0.0008049017649401001,5.469421531231775e-08,3.239334256018441e-05
731,0.42169,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,42.169000000000004,0.0008049017649401001,-6.24198256018365e-07,-0.00037005753990986565
732,0.42169,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,42.169000000000004,0.0008049017649401001,-6.24198256018365e-07,-0.00037005753990986565
721,0.42399,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,42.399,0.0008049017649401001,5.4937813248370345e-08,3.239334256018441e-05
733,0.42024,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,42.024,0.0008049017649401001,-6.220519222868876e-07,-0.00037005753990986565
735,0.42024,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,42.024,0.0008049017649401001,-6.220519222868876e-07,-0.00037005753990986565
736,0.41986,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,41.986000000000004,0.0008049017649401001,-6.214894348262247e-07,-0.00037005753990986565
737,0.41986,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,41.986000000000004,0.0008049017649401001,-6.214894348262247e-07,-0.00037005753990986565
738,0.41986,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,41.986000000000004,0.0008049017649401001,-6.214894348262247e-07,-0.00037005753990986565
739,0.41986,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,41.986000000000004,0.0008049017649401001,-6.214894348262247e-07,-0.00037005753990986565
740,0.4181,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,41.81,0.0008049017649401001,-6.188842297452594e-07,-0.00037005753990986565
741,0.41773,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,41.772999999999996,0.0008049017649401001,-6.183365445861927e-07,-0.00037005753990986565
745,0.41499,-122.64703,45.56651,1.0,1.0,0.0008049017649401001,0.540245088247005,41.499,0.0008049017649401001,7.21824019781188e-07,0.00043484422503023445
746,0.41499,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,41.499,0.0008049017649401001,5.377165291620371e-08,3.239334256018441e-05
734,0.42024,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,42.024,0.0008049017649401001,-6.220519222868876e-07,-0.00037005753990986565
719,0.4244,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,42.44,0.0008049017649401001,5.499093833016905e-08,3.239334256018441e-05
718,0.42463,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,42.463,0.0008049017649401001,-6.285501326877049e-07,-0.00037005753990986565
717,0.42463,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,42.463,0.0008049017649401001,-6.285501326877049e-07,-0.00037005753990986565
688,0.43123,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,43.123,0.0008049017649401001,-6.383196517413255e-07,-0.00037005753990986565
689,0.43123,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,43.123,0.0008049017649401001,5.587592444891329e-08,3.239334256018441e-05
690,0.43123,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,43.123,0.0008049017649401001,-6.383196517413255e-07,-0.00037005753990986565
698,0.43035,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,43.035000000000004,0.0008049017649401001,-6.370170492008427e-07,-0.00037005753990986565
699,0.43035,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,43.035000000000004,0.0008049017649401001,-6.370170492008427e-07,-0.00037005753990986565
701,0.42798,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,42.798,0.0008049017649401001,-6.335089037224972e-07,-0.00037005753990986565
702,0.42798,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,42.798,0.0008049017649401001,-6.335089037224972e-07,-0.00037005753990986565
703,0.42798,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,42.798,0.0008049017649401001,5.5454810995630884e-08,3.239334256018441e-05
704,0.4279,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,42.79,0.0008049017649401001,5.544444512601164e-08,3.239334256018441e-05
705,0.4279,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,42.79,0.0008049017649401001,-6.33390485309726e-07,-0.00037005753990986565
706,0.4279,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,42.79,0.0008049017649401001,-6.33390485309726e-07,-0.00037005753990986565
707,0.42609,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,42.609,0.0008049017649401001,-6.307112687207785e-07,-0.00037005753990986565
708,0.42609,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,42.609,0.0008049017649401001,-6.307112687207785e-07,-0.00037005753990986565
709,0.42601,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,42.601,0.0008049017649401001,-6.305928503080074e-07,-0.00037005753990986565
710,0.42601,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,42.601,0.0008049017649401001,-6.305928503080074e-07,-0.00037005753990986565
711,0.42463,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,42.463,0.0008049017649401001,-6.285501326877049e-07,-0.00037005753990986565
712,0.42463,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,42.463,0.0008049017649401001,-6.285501326877049e-07,-0.00037005753990986565
713,0.42463,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,42.463,0.0008049017649401001,5.5020740205324416e-08,3.239334256018441e-05
714,0.42463,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,42.463,0.0008049017649401001,5.5020740205324416e-08,3.239334256018441e-05
715,0.42463,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,42.463,0.0008049017649401001,5.5020740205324416e-08,3.239334256018441e-05
716,0.42463,-122.64703,45.56651,1.0,1.0,0.0008049017649401001,0.540245088247005,42.463,0.0008049017649401001,7.385916130983538e-07,0.00043484422503023445
685,0.43403,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,43.403000000000006,0.0008049017649401001,-6.424642961883159e-07,-0.00037005753990986565
606,0.45104,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,45.104,0.0008049017649401001,-6.676430112037832e-07,-0.00037005753990986565
605,0.45305,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,45.305,0.0008049017649401001,5.8703215387566184e-08,3.239334256018441e-05
604,0.45407,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,45.407,0.0008049017649401001,5.8835380225211726e-08,3.239334256018441e-05
478,0.48227,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,48.227,0.0008049017649401001,6.248934926600053e-08,3.239334256018441e-05
483,0.48035,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,48.035,0.0008049017649401001,-7.110285571828157e-07,-0.00037005753990986565
484,0.48035,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,48.035,0.0008049017649401001,-7.110285571828157e-07,-0.00037005753990986565
485,0.48035,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,48.035,0.0008049017649401001,6.224056839513832e-08,3.239334256018441e-05
493,0.4789,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,47.89,0.0008049017649401001,6.205268700828926e-08,3.239334256018441e-05
494,0.4789,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,47.89,0.0008049017649401001,6.205268700828926e-08,3.239334256018441e-05
495,0.4789,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,47.89,0.0008049017649401001,-7.088822234513386e-07,-0.00037005753990986565
496,0.4789,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,47.89,0.0008049017649401001,6.205268700828926e-08,3.239334256018441e-05
497,0.4789,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,47.89,0.0008049017649401001,-7.088822234513386e-07,-0.00037005753990986565
477,0.48227,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,48.227,0.0008049017649401001,-7.138705990893235e-07,-0.00037005753990986565
500,0.47829,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,47.829,0.0008049017649401001,6.19736472524424e-08,3.239334256018441e-05
502,0.47829,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,47.829,0.0008049017649401001,-7.079792830539584e-07,-0.00037005753990986565
503,0.47829,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,47.829,0.0008049017649401001,-7.079792830539584e-07,-0.00037005753990986565
512,0.47653,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,47.653,0.0008049017649401001,6.17455981208187e-08,3.239334256018441e-05
513,0.47653,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,47.653,0.0008049017649401001,6.17455981208187e-08,3.239334256018441e-05
514,0.47653,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,47.653,0.0008049017649401001,-7.053740779729931e-07,-0.00037005753990986565
516,0.47337,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,47.337,0.0008049017649401001,-7.006965506685323e-07,-0.00037005753990986565
517,0.47337,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,47.337,0.0008049017649401001,-7.006965506685323e-07,-0.00037005753990986565
518,0.47337,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,47.337,0.0008049017649401001,-7.006965506685323e-07,-0.00037005753990986565
519,0.47337,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,47.337,0.0008049017649401001,-7.006965506685323e-07,-0.00037005753990986565
501,0.47829,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,47.829,0.0008049017649401001,-7.079792830539584e-07,-0.00037005753990986565
476,0.48284,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,48.284,0.0008049017649401001,-7.147143302803182e-07,-0.00037005753990986565
475,0.48284,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,48.284,0.0008049017649401001,6.256320608703775e-08,3.239334256018441e-05
474,0.48284,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,48.284,0.0008049017649401001,-7.147143302803182e-07,-0.00037005753990986565
443,0.49165,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,49.165,0.0008049017649401001,-7.277551579867416e-07,-0.00037005753990986565
444,0.49165,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,49.165,0.0008049017649401001,-7.277551579867416e-07,-0.00037005753990986565
445,0.49011,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,49.010999999999996,0.0008049017649401001,-7.25475603540897e-07,-0.00037005753990986565
446,0.49011,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,49.010999999999996,0.0008049017649401001,-7.25475603540897e-07,-0.00037005753990986565
447,0.49011,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,49.010999999999996,0.0008049017649401001,-7.25475603540897e-07,-0.00037005753990986565
448,0.49011,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,49.010999999999996,0.0008049017649401001,-7.25475603540897e-07,-0.00037005753990986565
452,0.48805,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,48.805,0.0008049017649401001,6.323828334599199e-08,3.239334256018441e-05
453,0.48805,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,48.805,0.0008049017649401001,-7.224263294120398e-07,-0.00037005753990986565
454,0.48805,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,48.805,0.0008049017649401001,6.323828334599199e-08,3.239334256018441e-05
455,0.48805,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,48.805,0.0008049017649401001,-7.224263294120398e-07,-0.00037005753990986565
456,0.48805,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,48.805,0.0008049017649401001,6.323828334599199e-08,3.239334256018441e-05
457,0.48805,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,48.805,0.0008049017649401001,6.323828334599199e-08,3.239334256018441e-05
458,0.48783,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,48.783,0.0008049017649401001,-7.221006787769189e-07,-0.00037005753990986565
466,0.48387,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,48.387,0.0008049017649401001,-7.162389673447467e-07,-0.00037005753990986565
467,0.48387,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,48.387,0.0008049017649401001,-7.162389673447467e-07,-0.00037005753990986565
468,0.48362,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,48.362,0.0008049017649401001,-7.158689098048368e-07,-0.00037005753990986565
469,0.48362,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,48.362,0.0008049017649401001,6.266427331582553e-08,3.239334256018441e-05
470,0.48362,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,48.362,0.0008049017649401001,-7.158689098048368e-07,-0.00037005753990986565
471,0.48362,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,48.362,0.0008049017649401001,-7.158689098048368e-07,-0.00037005753990986565
472,0.48284,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,48.284,0.0008049017649401001,6.256320608703775e-08,3.239334256018441e-05
473,0.48284,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,48.284,0.0008049017649401001,-7.147143302803182e-07,-0.00037005753990986565
520,0.47337,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,47.337,0.0008049017649401001,-7.006965506685323e-07,-0.00037005753990986565
524,0.4731,-122.64703,45.56651,1.0,1.0,0.0008049017649401001,0.540245088247005,47.31,0.0008049017649401001,8.228992114472157e-07,0.00043484422503023445
525,0.4731,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,47.31,0.0008049017649401001,-7.002968885254298e-07,-0.00037005753990986565
526,0.472,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,47.199999999999996,0.0008049017649401001,-6.986686353498263e-07,-0.00037005753990986565
565,0.46531,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,46.531,0.0008049017649401001,6.029178490671762e-08,3.239334256018441e-05
577,0.46062,-122.64703,45.56651,1.0,1.0,0.0008049017649401001,0.540245088247005,46.062,0.0008049017649401001,8.011917877337062e-07,0.00043484422503023445
578,0.46062,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,46.062,0.0008049017649401001,-6.818236161331291e-07,-0.00037005753990986565
579,0.46062,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,46.062,0.0008049017649401001,-6.818236161331291e-07,-0.00037005753990986565
580,0.46062,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,46.062,0.0008049017649401001,-6.818236161331291e-07,-0.00037005753990986565
582,0.46002,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,46.001999999999995,0.0008049017649401001,-6.809354780373454e-07,-0.00037005753990986565
583,0.46002,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,46.001999999999995,0.0008049017649401001,-6.809354780373454e-07,-0.00037005753990986565
584,0.46002,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,46.001999999999995,0.0008049017649401001,-6.809354780373454e-07,-0.00037005753990986565
585,0.46002,-122.64703,45.56651,1.0,1.0,0.0008049017649401001,0.540245088247005,46.001999999999995,0.0008049017649401001,8.001481615936338e-07,0.00043484422503023445
586,0.46002,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,46.001999999999995,0.0008049017649401001,-6.809354780373454e-07,-0.00037005753990986565
588,0.46002,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,46.001999999999995,0.0008049017649401001,-6.809354780373454e-07,-0.00037005753990986565
590,0.45919,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,45.919,0.0008049017649401001,5.949879588084432e-08,3.239334256018441e-05
591,0.45919,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,45.919,0.0008049017649401001,-6.797068870048447e-07,-0.00037005753990986565
592,0.45865,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,45.865,0.0008049017649401001,5.942882626091431e-08,3.239334256018441e-05
593,0.45865,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,45.865,0.0008049017649401001,5.942882626091431e-08,3.239334256018441e-05
594,0.45528,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,45.528,0.0008049017649401001,5.8992164003203024e-08,3.239334256018441e-05
595,0.45528,-122.64703,45.56651,0.0,0.0,0.0008049017649401001,0.040245088247005005,45.528,0.0008049017649401001,5.8992164003203024e-08,3.239334256018441e-05
596,0.45528,-122.64703,45.56651,-1.0,-1.0,0.0008049017649401001,-0.459754911752995,45.528,0.0008049017649401001,-6.739191870806544e-07,-0.00037005753990986565
