











id,xcor,ycor,own_pref,ideo,idatt,pref,tpreference,power,closest_distance,proximity,salience,im,ran,utility,population,weight
410170011003,-121.2841689,44.0935231,33.72766674128559,69.28476518266251,66.95628866439625,33.72766674128559,0.16831617316369044,23.91796312,200.38280402492776,0.004990448181749165,0.004990448181749165,0.032892808080023254,46,2391.796312,6662,0.0016320659058688472
410510089022,-122.573166,45.4640923,28.623808917004567,56.73062218646715,56.75755996782044,28.623808917004567,0.1402732272006022,3.35807802,204.05753462897218,0.004900578661886958,0.004900578661886958,0.02449577438780451,57,335.80780200000004,1123,0.0002751140817007979
410670321031,-122.857422,45.3535898,30.76667655953744,61.66036785577034,61.094331070193306,30.76667655953744,0.13507249380444955,53.93332348,227.7789925466226,0.004390220488815783,0.004390220488815783,0.04862567060578042,56,5393.332348,2639,0.000646505842928233
410190900004,-123.3369891,43.2548693,22.037297283157656,46.78771111120615,43.80894000008554,22.037297283157656,0.05854308650633678,3.808278206,376.4286886509189,0.0026565456622976735,0.0026565456622976735,0.007602614097634599,17,380.8278206,1693,0.000414753464220348
410470011002,-123.0319029,44.9014863,29.40419745103153,59.12740043579777,58.414660392217996,29.40419745103153,0.11577447270769343,18.304701006,253.97824549174186,0.003937345098450628,0.003937345098450628,0.028429181585349888,52,1830.4701005999998,2122,0.0005198504731692726
410510067021,-122.7084496,45.4793527,37.375920073789004,74.42811092270094,74.28529983043084,37.375920073789004,0.17437373604892595,26.186222,214.34374763468986,0.004665403171471645,0.004665403171471645,0.045638281707327685,73,2618.6222000000002,2527,0.0006190679291700055
410470016023,-122.9700141,44.9742104,21.75193829884773,46.22055350443835,43.09849815399451,21.75193829884773,0.08817766895065901,3.393406342,246.68307245703346,0.004053784437009463,0.004053784437009463,0.007077201579743794,15,339.3406342,2367,0.000579870909515395
410333610002,-123.4176326,42.401592,21.944815674762847,38.40997557267193,43.66897801540474,21.944815674762847,0.0484219674530611,4.613961816,453.1995874813542,0.0022065333412095013,0.0022065333412095013,0.03720430159198246,91,461.3961816,1276,0.0003125962317455192
410110001004,-124.2352852,43.5157245,29.70296679215334,62.07043882203551,59.16339493983196,29.70296679215334,0.07204117302646469,0.838114822,412.30542958041235,0.002425386444747192,0.002425386444747192,0.013417363589667887,33,83.8114822,1058,0.0002591902924661123
410170017004,-121.2720736,44.0810136,35.460919933956575,69.24948652132886,70.42453786919597,35.460919933956575,0.17634786359506574,13.33440067,201.08505547525544,0.004973019987171822,0.004973019987171822,0.04086537505371041,81,1333.440067,2228,0.0005458184986904521
410670309001,-122.7723991,45.4384552,37.11278837480341,78.85631544310444,73.77068389879399,37.11278837480341,0.16882342105427464,8.556172976,219.83198861295497,0.004548928508128269,0.004548928508128269,0.01640013661458564,28,855.6172975999999,2618,0.0006413612340985653
410050225001,-122.587672,45.3441931,21.42584331020345,44.18784864988882,42.36906378489994,21.42584331020345,0.10340601251498235,0.065995856,207.20113646292174,0.0048262283550696075,0.0048262283550696075,0.010424567725921303,26,6.5995856,2639,0.000646505842928233
410050216022,-122.5969671,45.4353242,25.692029269866985,47.2214935510286,50.89934419592574,25.692029269866985,0.12453295108645364,0.24548416,206.30707813252565,0.0048471434380822805,0.0048471434380822805,0.0337100551208032,84,24.548416,1096,0.00026849958463408236
410390021021,-123.0374349,44.0665946,25.0416381531436,46.16483555019485,49.74835199517537,25.0416381531436,0.08387053407553385,2.430049582,298.5749218025855,0.003349243111118318,0.003349243111118318,0.033533714402580524,82,243.0049582,2170,0.0005316095790656557
410510104021,-122.3181304,45.4818277,31.11596848940679,63.65409915362212,61.688689238259904,31.11596848940679,0.16903679577009512,18.037706442,184.07807807554065,0.005432477405536726,0.005432477405536726,0.02857652995999022,44,1803.7706442,1836,0.0004497858005366562
410470016014,-122.9687665,44.9895827,29.951508657738078,59.1073172974134,59.49658556767207,29.951508657738078,0.12173244013133647,11.08514332,246.04377128580978,0.004064317478040842,0.004064317478040842,0.03005791756397707,63,1108.514332,1448,0.0003547330278742256
410050235001,-122.373366,45.3756702,25.752113348656863,52.75354295311488,50.97818865780339,25.752113348656863,0.1354659121917524,0.066721788,190.1003206784941,0.005260380395103295,0.005260380395103295,0.014032538700348143,35,6.6721788,1374,0.0003366044062839682
410670318121,-122.8368595,45.429968,29.73529967154642,64.80670966362803,59.02603869726523,29.73529967154642,0.13219144025860255,48.31301598,224.94118842624044,0.00444560645827612,0.00444560645827612,0.02579164179627909,7,4831.301598,2570,0.0006296021282021821
410050226053,-122.5925261,45.3136773,30.95046161487228,65.80073749659336,61.420663746934025,30.95046161487228,0.14864252687906074,0.126529694,208.22077143544757,0.0048025948281054135,0.0048025948281054135,0.00886770769638902,22,12.6529694,3134,0.0007677716224846843
410510074001,-122.5999594,45.5654983,35.29357590626825,67.11062639277344,70.0995637534961,35.29357590626825,0.17208726172732736,3.567845622,205.0911587063951,0.004875880590404106,0.004875880590404106,0.04101033082008093,97,356.7845622,1457,0.00035693786022979743
410510038011,-122.6791412,45.5811997,31.195525732074124,66.35269619223686,61.91742657301318,31.195525732074124,0.14774977478754817,24.14715024,211.13755182998204,0.004736248911350679,0.004736248911350679,0.021643849634995924,22,2414.7150239999996,1128,0.0002763389885650045
410110008002,-124.1876181,43.3550987,23.63814333142997,44.37582859651435,47.03824573686292,23.63814333142997,0.05626845527463841,8.130596294,420.0958284007535,0.0023804092599701864,0.0023804092599701864,0.03004698593813029,71,813.0596294,2075,0.0005083363486457307
410390027001,-123.1447508,44.0945248,21.77373679233861,43.35353160873328,43.218178447859955,21.77373679233861,0.07169985636056328,8.028874342,303.6789457825848,0.0032929513681726813,0.0032929513681726813,0.018872408893410283,42,802.8874342,2633,0.000645035954691185
410170003001,-121.4377135,43.8164112,27.312549292924096,53.32919329531349,54.19627396578214,27.312549292924096,0.11712293573573428,10.660210524,233.1955660209004,0.004288246200660496,0.004288246200660496,0.029294798547674663,62,1066.0210524,3368,0.0008250972637295523
410530202022,-123.2661604,44.9228461,24.36548132921753,51.734888748343565,48.36139987350921,24.36548132921753,0.09004575136084499,13.346727988,270.59001630822627,0.003695627849258527,0.003695627849258527,0.011526538139597803,18,1334.6727988,2140,0.0005242601378804163
410510098033,-122.4801202,45.499519,31.64173309487477,66.74924527054378,62.774320743489405,31.64173309487477,0.1611024431703401,6.292974884,196.40753096102145,0.005091454462601322,0.005091454462601322,0.014449729063039153,27,629.2974884,2382,0.0005835456301080147
410510104091,-122.3872858,45.4869938,22.516513339892605,49.44994216095134,44.504947944856205,22.516513339892605,0.11890491879542557,12.922801462,189.36570133513135,0.005280787349290052,0.005280787349290052,0.005531704770414661,0,1292.2801462,5064,0.0012405856720684243
410290010011,-122.9084594,42.369321,26.295246348470076,54.177057698784466,52.35935192890602,26.295246348470076,0.06077903436632053,6.603678528,432.63679034428776,0.0023114076803413103,0.0023114076803413103,0.0158449147351108,36,660.3678527999999,1879,0.0004603199995688328
410191500001,-123.3763128,43.1554633,29.691411091351583,59.13795985418072,59.12416386876265,29.691411091351583,0.07679930331403687,4.801917244,386.6104223620579,0.002586583139405143,0.002586583139405143,0.024927622036079095,59,480.1917244,2112,0.0005174006594408594
410619701004,-118.0423628,45.5758261,22.088493850707817,39.62391567303451,40.96152410573106,22.088493850707817,0.7102474786045356,16.976721328,31.099714558799082,0.03215463595684574,0.03215463595684574,0.06460762466546184,53,1697.6721328,706,0.0001729568492259691
410050222071,-122.5211954,45.4348123,33.076393629000414,72.6154768883344,65.65392919950096,33.076393629000414,0.16500425507940567,0.39432881,200.4578222124207,0.004988580584998685,0.004988580584998685,0.0014342373535814348,3,39.432880999999995,4921,0.001205553335752116
410390037002,-123.0747569,44.0436014,20.164892533948294,41.22133391949091,39.99920052754182,20.164892533948294,0.06666201729638653,0.0,302.49448414219154,0.0033058454035477117,0.0033058454035477117,0.011600000000000001,29,0.0,1577,0.00038633562497075534
410170008001,-121.1896258,44.3001395,27.704108960061994,55.60320303183306,54.842882728649755,27.704108960061994,0.15662107743559603,13.846726298,176.8862110621999,0.005653351914742309,0.005653351914742309,0.02700728109029482,48,1384.6726298,4777,0.0011702760180629665
410099705003,-122.9434277,45.8638726,36.46505553819634,74.88807995353875,72.49927195818488,36.46505553819634,0.1571057237347498,15.080399218,232.10520069760344,0.004308391182078004,0.004308391182078004,0.02892918132007024,51,1508.0399218,723,0.00017712153256427146
410030106003,-123.2708917,44.5580112,29.127143167304006,59.671843507148076,57.90465915643327,29.127143167304006,0.10183640873876215,0.0001034396,286.01895459631714,0.0034962717817474194,0.0034962717817474194,0.01680003792210259,42,0.01034396,1038,0.00025429066500928603
410670310034,-122.8184081,45.4614761,19.470474769684266,40.88076900284395,38.49269210255956,19.470474769684266,0.08727785113712457,48.23720498,223.08609247372146,0.0044825743680897345,0.0044825743680897345,0.021956142543855455,17,4823.720498000001,2541,0.000622497668389784
410670321082,-122.7547527,45.3625799,32.99756832883517,66.82219429275047,65.53997486347542,32.99756832883517,0.1501923240462236,29.61498662,219.7020955523649,0.004551617941949283,0.004551617941949283,0.03761259720140022,54,2961.498662,1419,0.0003476285680618274
410290006022,-122.8216956,42.3133881,28.511650795019836,58.10334019785674,56.79300617807107,28.511650795019836,0.06566102365744188,9.873520972,434.22489030580914,0.0023029541196860816,0.0023029541196860816,0.020333899778849068,45,987.3520972,2295,0.0005622322506708202
410390032012,-123.042256,44.0594918,23.842490524708246,51.05658988502179,47.350930896519614,23.842490524708246,0.07964587605221249,12.767705922,299.35624675756105,0.0033405015289688198,0.0033405015289688198,0.009260822444004961,14,1276.7705922,2262,0.0005541478653670568
410470002003,-123.0321967,44.9383922,37.73850564688953,73.53460417324584,75.08114375592126,37.73850564688953,0.14939449312866576,6.598837822,252.609750577535,0.00395867537857793,0.00395867537857793,0.039148988113961454,89,659.8837822,1939,0.00047501888193931174
410159502002,-124.3719754,42.3408755,28.776263174860105,58.83977052612,57.355793473508,28.776263174860105,0.056612370210296574,5.894953082,508.3034514888819,0.0019673287621220746,0.0019673287621220746,0.018801418158501844,44,589.4953082,1829,0.000448070930926767
410670315044,-122.8901413,45.5595027,28.022296037131053,57.005971926591215,55.605374733932095,28.022296037131053,0.12307878335368873,30.23456082,227.6777140102532,0.004392173403300097,0.004392173403300097,0.030596438659451337,43,3023.4560819999997,2646,0.0006482207125381222
410470105022,-122.7667272,44.9986813,22.392240392524144,46.38998522366232,44.350986701296094,22.392240392524144,0.09706903732116132,21.26118544,230.6836557824044,0.004334940837521944,0.004334940837521944,0.017829690090682967,26,2126.118544,2722,0.0006668392968740621
410710307021,-123.2246374,45.2055597,29.36095732374385,62.262199398107136,58.33597945829642,29.36095732374385,0.11331426619576102,12.128901576,259.1108631725157,0.003859351891912773,0.003859351891912773,0.014147759294642178,23,1212.8901576,2081,0.0005098062368827786
410470015011,-123.0004073,45.0119213,32.25932225364007,69.12758565309528,64.11482708778576,32.25932225364007,0.1302687626710275,16.998832108,247.63666739589542,0.004038174194943858,0.004038174194943858,0.015571900572022098,19,1699.8832108,1552,0.00038021109064972247
410390007071,-124.094247,44.000978,32.504801098943,70.93508685981922,64.7415781738373,32.504801098943,0.08712067591441335,8.607425688,373.1008828590294,0.002680240240487008,0.002680240240487008,0.00629958507775792,9,860.7425688,1393,0.0003412590523679532
410530202032,-123.3138568,44.9170088,33.20915101251534,72.05979272717705,66.05381345445936,33.20915101251534,0.12104355982439004,1.283971492,274.3570253609128,0.003644885705713255,0.003644885705713255,0.005359499328376969,12,128.3971492,858,0.00021019401789784914
410219601001,-120.2656788,45.6134088,38.48053235435116,73.05359803519578,72.7482382316762,38.48053235435116,1.621118055524711,9.91055864,23.73703273688854,0.04212826477026127,0.04212826477026127,0.08583826798590553,70,991.0558639999999,875,0.0002143587012361515
410670316131,-122.860658,45.5029869,35.56161723755923,70.20058880721894,70.68052992649704,35.56161723755923,0.15743289707401337,22.66335492,225.88428402509027,0.0044270454862141905,0.0044270454862141905,0.04284464744089989,75,2266.335492,1422,0.0003483635121803514
410510005014,-122.5969461,45.4862462,22.296701875734186,44.45229662804863,44.10706696524377,22.296701875734186,0.10843706333652636,18.70827555,205.6188280066017,0.0048633678622460276,0.0048633678622460276,0.023703213658637135,41,1870.827555,1112,0.0002724192865995434
410670315112,-122.8645073,45.5438908,29.805847074565214,58.18759583497159,59.16883625147443,29.805847074565214,0.13199754773298097,17.276704236,225.806066752541,0.004428578976559969,0.004428578976559969,0.035409737331416016,68,1727.6704236,700,0.00017148696098892122
410390009023,-123.3630494,44.0926621,23.11584905567585,48.90820948823693,45.91738853941323,23.11584905567585,0.07265532621683699,7.655736352,318.1576666064027,0.0031430957193846723,0.0031430957193846723,0.009602428079504767,19,765.5736352,1571,0.00038486573673370743
410670330003,-122.9789568,45.4330396,30.232421879777288,60.04547898866738,60.04093108980064,30.232421879777288,0.1281590667218374,17.77842448,235.89764386623682,0.0042391266975393745,0.0042391266975393745,0.032202478640909284,60,1777.842448,1396,0.00034199399648647717
410470028001,-123.0947509,44.8429038,23.51191004511859,47.933951927080216,46.6405567343722,23.51191004511859,0.09011253546687734,32.38078402,260.9171956299117,0.003832633558649821,0.003832633558649821,0.024504492374411165,35,3238.078402,1431,0.0003505683445359232
410170019022,-121.2707395,44.0289518,41.154155564022076,84.58107828848183,81.82297045963365,41.154155564022076,0.199737853693121,16.90619659,206.04084204915753,0.004853406684104982,0.004853406684104982,0.03495650671560202,57,1690.619659,1693,0.000414753464220348
410470104004,-122.7940466,45.0776713,39.93460642239473,77.37154391680679,79.43438952512611,39.93460642239473,0.17364498134034997,3.484127762,229.97846591443704,0.004348233196633496,0.004348233196633496,0.04137800468079159,98,348.4127762,1437,0.0003520382327729711
410430305002,-122.9532148,44.3989125,22.58752033795858,49.5642503277414,44.80782529496726,22.58752033795858,0.08294484885617047,7.103593646,272.3197479945524,0.003672153809498988,0.003672153809498988,0.002921143404691243,2,710.3593646,2044,0.0005007419260876499
410390030002,-123.0893785,44.0690512,30.9627308064583,60.77117828022135,61.594060452199216,30.9627308064583,0.10261084928240109,18.574575534,301.7490940089973,0.003314011607173816,0.003314011607173816,0.03446143069417385,69,1857.4575534,2162,0.0005296497280829252
410470012001,-123.0378364,44.9264759,30.45318340938218,56.235381554907,60.5118433994163,30.45318340938218,0.12014494048703046,22.15898012,253.47037741193583,0.003945234193480592,0.003945234193480592,0.049184241651974485,99,2215.898012,1679,0.00041132372500056957
410290029003,-123.1202292,42.4755301,30.630244492574292,64.69908942703435,61.029180484330915,30.630244492574292,0.07085035933256023,10.575754272,432.32306485279537,0.0023130850081766905,0.0023130850081766905,0.013897465565382613,28,1057.5754272,1625,0.0003980947308671385
410390028003,-123.1303129,44.0847003,23.02861383662482,40.69733593430739,45.72760234087665,23.02861383662482,0.07590814489986726,19.248012,303.3747414984593,0.0032962533237299143,0.0032962533237299143,0.04165989118214938,91,1924.8011999999999,1235,0.0003025519954590253
410170003002,-121.4876444,43.7485398,41.31299548109254,80.45813327411025,82.21231994669922,41.31299548109254,0.17089988793426233,2.84461971,241.73799047184767,0.004136710154858584,0.004136710154858584,0.040950122682756544,98,284.461971,3020,0.0007398437459807743
410050230022,-122.5853842,45.2857613,30.559533190152138,58.59891042607191,60.63901938346472,30.559533190152138,0.1467001213275125,0.13982469,208.3129373964664,0.004800469968395554,0.004800469968395554,0.03167384427635529,79,13.982469,2561,0.0006273972958466103
410390022023,-123.0578046,44.1007864,28.40684712801092,54.30856551035886,56.477708959322975,28.40684712801092,0.09544282960584075,21.64802542,297.63207194637204,0.003359852966988659,0.003359852966988659,0.03783813568527029,76,2164.802542,3062,0.0007501329636401096
410670316162,-122.8720929,45.5367281,32.44812169090389,65.50517084088418,64.45465375679575,32.44812169090389,0.14328753889831142,18.823159166,226.45459570585368,0.004415896250120354,0.004415896250120354,0.031709646944274396,55,1882.3159166,2368,0.0005801158908882363
410191800004,-123.2894371,43.0240075,25.996351366470904,54.82003692618626,51.738033233567634,25.996351366470904,0.06620477788054234,1.074279164,392.6657893691274,0.0025466949937417264,0.0025466949937417264,0.009856040688363535,24,107.4279164,958,0.00023469215518198073
410510001002,-122.6523223,45.4705569,30.685040132218163,56.771249083282775,60.8941241749545,30.685040132218163,0.1460473170692342,91.44004764,210.1034154408452,0.004759560894818251,0.004759560894818251,0.08727646506981787,98,9144.004764000001,1110,0.0002719293238538608
410659702003,-121.1804121,45.6001219,25.850935865831065,55.383188419173045,50.64486957725574,25.850935865831065,0.2732449490360486,10.4008126,94.60718654462889,0.010570021544063904,0.010570021544063904,0.013431090231753772,8,1040.08126,951,0.00023297728557209152
410510033012,-122.6580783,45.557756,18.36715566220093,36.28595109131061,36.25735598217955,18.36715566220093,0.08760313014515483,23.67785416,209.6632349981935,0.0047695534222231,0.0047695534222231,0.021867314902331313,36,2367.7854159999997,1013,0.0002481661306882531
410099703002,-122.9531519,46.0867332,32.864023988993125,62.11523699743536,65.30371329769183,32.864023988993125,0.1394534511255744,12.745700558,235.66303826643835,0.004243346802944167,0.004243346802944167,0.043998754947374534,94,1274.5700557999999,936,0.00022930256497947178
410050227072,-122.7901265,45.3073391,29.67353617662328,60.44408456657461,58.89967610991715,29.67353617662328,0.13275828611720575,0.346308922,223.51551111789718,0.004473962433294092,0.004473962433294092,0.01816551136422654,45,34.630892200000005,5084,0.0012454852995252507
410290010021,-122.9272587,42.3900213,21.355013756877568,47.08698190609337,42.47828371548404,21.355013756877568,0.049488920001503005,4.959777374,431.51100804440676,0.0023174379827109533,0.0023174379827109533,0.0012836344924737424,1,495.97773739999997,2713,0.0006646344645184903
410099708002,-122.8260575,45.8524741,33.42275331942828,67.1077355253874,66.39696197284866,33.42275331942828,0.1499159772472757,2.917999836,222.94323749295802,0.0044854466600790545,0.0044854466600790545,0.025574837269276788,60,291.7999836,2569,0.0006293571468293409
410510101002,-122.445369,45.5299801,29.878819198665774,55.600604503622044,59.240544053259846,29.878819198665774,0.1545016841517104,9.335285726,193.38830746548211,0.005170943440717015,0.005170943440717015,0.04199234252013593,92,933.5285726000001,4732,0.0011592518562851073
